	token0	token1	token2	token3	token4	token5	token6	token7	token8	token9
3077	0	1	3	3	2	5	5	5	5	5
3078	4	0	1	3	2	3	5	5	5	5
3079	4	0	1	3	3	2	5	5	5	5
3080	4	4	4	0	1	3	2	3	5	5
3081	4	4	4	0	1	3	2	3	5	5
3082	0	1	3	2	3	3	5	5	5	5
3083	0	1	3	3	2	5	3	5	5	5
3084	0	1	3	2	5	3	5	5	5	5
3085	0	1	3	2	3	3	5	5	5	5
3086	4	4	4	0	1	3	2	3	5	5
3087	4	0	1	3	2	5	5	5	5	5
3088	4	4	0	1	3	3	2	3	3	5
3089	4	4	4	0	1	3	2	4	3	5
3090	0	1	3	2	5	3	3	5	5	5
3091	4	4	0	1	3	2	5	5	5	5
3092	4	4	0	1	3	3	2	3	5	5
3093	0	1	3	3	2	5	5	5	5	5
3094	4	0	1	3	3	2	5	5	5	5
3095	0	1	3	2	5	5	5	5	5	5
3096	4	4	0	1	3	2	3	5	5	5
3097	0	1	3	3	2	3	3	5	5	5
3098	4	0	1	3	2	3	5	5	5	5
3099	4	4	0	1	3	2	5	5	5	5
3100	4	0	1	3	2	3	3	5	5	5
3101	0	1	3	3	2	5	5	5	5	5
3102	4	0	1	3	3	2	3	5	5	5
3103	4	0	1	3	3	2	3	5	5	5
3104	4	0	1	3	2	5	5	5	5	5
3105	4	4	4	0	1	3	3	2	3	5
3106	4	0	1	3	3	2	5	5	5	5
3107	4	0	1	3	3	2	5	3	3	5
3108	4	0	1	3	3	2	3	3	5	5
3109	0	1	3	3	2	3	5	5	5	5
3110	4	0	1	3	3	2	5	5	5	5
3111	4	4	0	1	3	2	3	5	5	5
3112	0	1	3	2	3	5	5	5	5	5
3113	4	4	0	1	3	2	3	5	5	5
3114	0	1	3	2	4	3	5	5	5	5
3115	4	0	1	3	3	2	4	3	5	5
3116	4	4	0	1	3	2	5	5	5	5
3117	4	0	1	3	2	3	5	5	5	5
3118	0	1	3	2	3	5	5	5	5	5
3119	4	4	0	1	3	3	2	5	5	5
3120	4	0	1	3	2	3	3	5	5	5
3121	4	4	0	1	3	3	2	5	5	5
3122	0	1	3	2	4	3	5	5	5	5
3123	0	1	3	3	2	5	3	5	5	5
3124	0	1	3	2	3	5	5	5	5	5
3125	0	1	3	3	2	3	3	5	5	5
3126	0	1	3	3	2	5	5	5	5	5
3127	4	4	4	0	1	3	2	5	3	5
3128	4	0	1	3	3	2	3	5	5	5
3129	0	1	3	3	2	3	3	5	5	5
3130	0	1	3	2	3	5	5	5	5	5
3131	0	1	3	2	5	5	5	5	5	5
3132	0	1	3	3	2	4	3	5	5	5
3133	0	1	3	3	2	3	3	5	5	5
3134	0	1	3	2	4	3	5	5	5	5
3135	0	1	3	2	3	5	5	5	5	5
3136	4	0	1	3	3	2	5	5	5	5
3137	0	1	3	3	2	3	5	5	5	5
3138	0	1	3	2	4	3	5	5	5	5
3139	4	0	1	3	3	2	5	5	5	5
3140	4	4	0	1	3	2	3	3	5	5
3141	4	4	0	1	3	3	2	3	5	5
3142	4	4	0	1	3	3	2	3	3	5
3143	4	0	1	3	2	3	3	5	5	5
3144	0	1	3	3	2	5	5	5	5	5
3145	4	4	0	1	3	3	2	3	5	5
3146	4	4	0	1	3	3	2	3	5	5
3147	0	1	3	2	3	3	5	5	5	5
3148	4	4	0	1	3	3	2	5	5	5
3149	0	1	3	2	3	5	5	5	5	5
3150	0	1	3	3	2	3	5	5	5	5
3151	0	1	3	3	2	5	3	3	5	5
3152	0	1	3	2	5	5	5	5	5	5
3153	4	4	0	1	3	2	5	5	5	5
3154	4	0	1	3	2	3	3	5	5	5
3155	0	1	3	2	5	5	5	5	5	5
3156	4	4	4	0	1	3	3	2	3	3
3157	4	0	1	3	3	2	3	5	5	5
3158	0	1	3	2	5	5	5	5	5	5
3159	4	4	0	1	3	2	3	5	5	5
3160	4	0	1	3	2	5	5	5	5	5
3161	0	1	3	3	2	5	5	5	5	5
3162	4	0	1	3	2	3	5	5	5	5
3163	4	4	0	1	3	3	2	3	3	5
3164	0	1	3	3	2	3	3	5	5	5
3165	0	1	3	3	2	3	5	5	5	5
3166	0	1	3	2	3	5	5	5	5	5
3167	0	1	3	3	2	5	5	5	5	5
3168	4	4	0	1	3	3	2	5	3	5
3169	0	1	3	3	2	3	5	5	5	5
3170	4	4	0	1	3	2	5	5	5	5
3171	0	1	3	3	2	5	5	5	5	5
3172	0	1	3	2	5	5	5	5	5	5
3173	4	4	4	0	1	3	2	5	5	5
3174	4	4	0	1	3	2	3	5	5	5
3175	0	1	3	2	3	3	5	5	5	5
3176	4	4	0	1	3	2	4	3	5	5
3177	0	1	3	3	2	3	3	5	5	5
3178	0	1	3	3	2	3	3	5	5	5
3179	4	0	1	3	3	2	4	3	5	5
3180	4	0	1	3	2	5	5	5	5	5
3181	4	4	4	0	1	3	2	4	3	5
3182	0	1	3	3	2	3	5	5	5	5
3183	0	1	3	2	3	3	5	5	5	5
3184	4	4	0	1	3	3	2	3	5	5
3185	0	1	3	3	2	3	5	5	5	5
3186	4	4	0	1	3	3	2	5	5	5
3187	0	1	3	3	2	5	5	5	5	5
3188	4	4	0	1	3	3	2	3	5	5
3189	0	1	3	2	5	3	3	5	5	5
3190	4	4	0	1	3	2	3	5	5	5
3191	4	0	1	3	3	2	5	3	3	5
3192	0	1	3	3	2	5	3	3	5	5
3193	0	1	3	2	5	5	5	5	5	5
3194	4	4	0	1	3	2	3	5	5	5
3195	0	1	3	2	3	5	5	5	5	5
3196	4	4	4	0	1	3	2	3	5	5
3197	4	0	1	3	3	2	5	3	5	5
3198	4	0	1	3	2	4	3	5	5	5
3199	4	4	4	0	1	3	3	2	3	5
3200	0	1	3	2	5	5	5	5	5	5
3201	4	0	1	3	3	2	3	5	5	5
3202	4	4	0	1	3	3	2	3	5	5
3203	4	0	1	3	2	3	3	5	5	5
3204	4	0	1	3	3	2	4	3	5	5
3205	4	0	1	3	3	2	5	5	5	5
3206	4	0	1	3	3	2	3	5	5	5
3207	0	1	3	2	4	3	5	5	5	5
3208	0	1	3	3	2	5	5	5	5	5
3209	0	1	3	3	2	5	3	5	5	5
3210	4	4	4	0	1	3	2	3	3	5
3211	4	4	4	0	1	3	2	3	3	5
3212	0	1	3	2	3	5	5	5	5	5
3213	4	4	4	0	1	3	2	3	5	5
3214	0	1	3	3	2	3	3	5	5	5
3215	4	0	1	3	2	3	3	5	5	5
3216	4	0	1	3	2	5	5	5	5	5
3217	4	0	1	3	3	2	3	5	5	5
3218	4	0	1	3	2	4	3	5	5	5
3219	4	4	4	0	1	3	2	3	3	5
3220	4	0	1	3	2	5	3	5	5	5
3221	4	0	1	3	3	2	3	5	5	5
3222	0	1	3	2	5	5	5	5	5	5
3223	4	0	1	3	3	2	3	5	5	5
3224	4	0	1	3	2	5	5	5	5	5
3225	4	4	0	1	3	3	2	5	5	5
3226	4	4	0	1	3	2	3	5	5	5
3227	0	1	3	3	2	5	5	5	5	5
3228	4	4	0	1	3	3	2	5	5	5
3229	4	4	0	1	3	2	4	3	5	5
3230	4	4	4	0	1	3	3	2	3	3
3231	0	1	3	3	2	4	3	5	5	5
3232	4	4	0	1	3	2	3	3	5	5
3233	4	0	1	3	2	5	5	5	5	5
3234	4	4	0	1	3	2	3	3	5	5
3235	4	4	4	0	1	3	2	4	3	5
3236	4	4	0	1	3	2	5	5	5	5
3237	4	4	0	1	3	2	3	5	5	5
3238	4	0	1	3	2	5	5	5	5	5
3239	0	1	3	2	3	3	5	5	5	5
3240	4	4	4	0	1	3	2	3	3	5
3241	4	0	1	3	2	3	5	5	5	5
3242	0	1	3	3	2	3	5	5	5	5
3243	0	1	3	3	2	5	5	5	5	5
3244	0	1	3	2	3	5	5	5	5	5
3245	4	0	1	3	2	3	5	5	5	5
3246	0	1	3	3	2	3	5	5	5	5
3247	4	0	1	3	3	2	5	3	5	5
3248	4	0	1	3	2	5	3	3	5	5
3249	0	1	3	2	5	5	5	5	5	5
3250	4	4	0	1	3	3	2	3	5	5
3251	4	4	0	1	3	2	5	3	3	5
3252	4	4	4	0	1	3	2	5	5	5
3253	4	4	0	1	3	2	5	5	5	5
3254	4	0	1	3	2	3	3	5	5	5
3255	4	4	4	0	1	3	2	3	3	5
3256	4	0	1	3	2	3	5	5	5	5
3257	0	1	3	2	5	5	5	5	5	5
3258	4	4	0	1	3	2	5	3	3	5
3259	4	4	0	1	3	2	3	3	5	5
3260	4	0	1	3	3	2	3	3	5	5
3261	0	1	3	3	2	4	3	5	5	5
3262	4	4	0	1	3	3	2	3	5	5
3263	0	1	3	3	2	5	5	5	5	5
3264	4	4	0	1	3	2	5	3	3	5
3265	4	4	0	1	3	2	5	5	5	5
3266	0	1	3	2	3	5	5	5	5	5
3267	4	0	1	3	2	5	5	5	5	5
3268	4	0	1	3	2	5	3	5	5	5
3269	4	4	0	1	3	2	5	5	5	5
3270	0	1	3	2	5	5	5	5	5	5
3271	4	4	0	1	3	3	2	3	5	5
3272	4	4	0	1	3	2	5	3	3	5
3273	0	1	3	2	4	3	5	5	5	5
3274	0	1	3	2	3	5	5	5	5	5
3275	0	1	3	2	5	5	5	5	5	5
3276	0	1	3	3	2	3	5	5	5	5
3277	0	1	3	2	5	3	3	5	5	5
3278	0	1	3	3	2	4	3	5	5	5
3279	4	4	4	0	1	3	3	2	5	3
3280	4	4	0	1	3	2	3	5	5	5
3281	4	4	0	1	3	3	2	3	3	5
3282	0	1	3	3	2	3	5	5	5	5
3283	0	1	3	3	2	5	5	5	5	5
3284	4	4	0	1	3	2	3	5	5	5
3285	0	1	3	2	3	5	5	5	5	5
3286	4	4	0	1	3	2	3	3	5	5
3287	4	0	1	3	2	5	5	5	5	5
3288	0	1	3	2	3	3	5	5	5	5
3289	4	0	1	3	3	2	3	5	5	5
3290	4	0	1	3	3	2	4	3	5	5
3291	0	1	3	3	2	3	5	5	5	5
3292	4	0	1	3	2	5	3	3	5	5
3293	0	1	3	3	2	5	3	5	5	5
3294	0	1	3	2	3	5	5	5	5	5
3295	4	0	1	3	3	2	5	5	5	5
3296	0	1	3	3	2	4	3	5	5	5
3297	4	4	4	0	1	3	3	2	3	5
3298	4	4	0	1	3	2	3	3	5	5
3299	4	4	4	0	1	3	3	2	3	5
3300	0	1	3	2	3	5	5	5	5	5
3301	4	0	1	3	3	2	5	5	5	5
3302	4	4	0	1	3	3	2	5	3	5
3303	4	0	1	3	2	4	3	5	5	5
3304	4	0	1	3	2	5	3	5	5	5
3305	0	1	3	3	2	4	3	5	5	5
3306	4	4	4	0	1	3	2	3	3	5
3307	4	0	1	3	2	3	5	5	5	5
3308	0	1	3	2	3	3	5	5	5	5
3309	0	1	3	2	3	3	5	5	5	5
3310	4	4	0	1	3	3	2	3	3	5
3311	4	4	4	0	1	3	3	2	5	3
3312	0	1	3	3	2	5	3	5	5	5
3313	0	1	3	2	3	5	5	5	5	5
3314	0	1	3	2	5	5	5	5	5	5
3315	0	1	3	3	2	3	3	5	5	5
3316	4	4	0	1	3	2	5	3	5	5
3317	0	1	3	2	3	5	5	5	5	5
3318	4	0	1	3	2	5	5	5	5	5
3319	4	4	4	0	1	3	2	5	3	3
3320	4	4	0	1	3	3	2	3	5	5
3321	4	0	1	3	2	5	5	5	5	5
3322	0	1	3	3	2	5	5	5	5	5
3323	4	0	1	3	3	2	3	3	5	5
3324	4	0	1	3	2	3	5	5	5	5
3325	0	1	3	2	5	3	5	5	5	5
3326	0	1	3	3	2	5	3	3	5	5
3327	0	1	3	2	3	5	5	5	5	5
3328	4	0	1	3	3	2	5	5	5	5
3329	4	4	4	0	1	3	2	3	3	5
3330	0	1	3	2	3	3	5	5	5	5
3331	4	4	4	0	1	3	2	4	3	5
3332	4	4	4	0	1	3	3	2	5	3
3333	4	4	0	1	3	2	5	5	5	5
3334	4	4	0	1	3	3	2	3	5	5
3335	0	1	3	2	5	5	5	5	5	5
3336	4	0	1	3	2	5	5	5	5	5
3337	0	1	3	3	2	3	5	5	5	5
3338	4	4	0	1	3	3	2	3	3	5
3339	4	0	1	3	2	3	3	5	5	5
3340	4	0	1	3	3	2	3	5	5	5
3341	4	4	4	0	1	3	2	3	3	5
3342	0	1	3	2	3	5	5	5	5	5
3343	0	1	3	3	2	3	5	5	5	5
3344	4	4	0	1	3	2	3	3	5	5
3345	4	4	4	0	1	3	3	2	5	5
3346	4	0	1	3	3	2	3	5	5	5
3347	0	1	3	3	2	3	5	5	5	5
3348	4	4	4	0	1	3	3	2	3	5
3349	4	4	0	1	3	2	3	5	5	5
3350	4	0	1	3	2	3	3	5	5	5
3351	4	4	0	1	3	2	3	3	5	5
3352	4	0	1	3	3	2	5	5	5	5
3353	4	4	0	1	3	2	3	3	5	5
3354	4	0	1	3	2	3	5	5	5	5
3355	4	4	4	0	1	3	2	3	5	5
3356	4	4	0	1	3	3	2	5	5	5
3357	4	4	0	1	3	3	2	4	3	5
3358	4	4	0	1	3	2	3	5	5	5
3359	0	1	3	2	5	3	3	5	5	5
3360	0	1	3	2	4	3	5	5	5	5
3361	0	1	3	3	2	5	5	5	5	5
3362	4	4	0	1	3	2	3	5	5	5
3363	0	1	3	2	5	3	5	5	5	5
3364	4	4	0	1	3	3	2	4	3	5
3365	4	4	0	1	3	2	3	5	5	5
3366	4	4	4	0	1	3	2	4	3	5
3367	4	4	4	0	1	3	3	2	5	5
3368	0	1	3	2	3	3	5	5	5	5
3369	4	0	1	3	3	2	5	5	5	5
3370	0	1	3	3	2	5	5	5	5	5
3371	0	1	3	3	2	5	5	5	5	5
3372	0	1	3	3	2	3	5	5	5	5
3373	4	0	1	3	3	2	5	3	3	5
3374	0	1	3	3	2	4	3	5	5	5
3375	0	1	3	2	5	5	5	5	5	5
3376	4	4	0	1	3	2	5	3	5	5
3377	0	1	3	2	3	5	5	5	5	5
3378	0	1	3	2	3	5	5	5	5	5
3379	4	4	0	1	3	2	5	3	5	5
3380	4	4	0	1	3	3	2	5	3	5
3381	4	0	1	3	3	2	5	5	5	5
3382	4	0	1	3	2	3	5	5	5	5
3383	4	4	0	1	3	2	5	5	5	5
3384	4	0	1	3	3	2	3	3	5	5
3385	0	1	3	2	4	3	5	5	5	5
3386	4	4	4	0	1	3	2	5	3	3
3387	0	1	3	2	4	3	5	5	5	5
3388	0	1	3	2	5	5	5	5	5	5
3389	4	0	1	3	2	5	3	5	5	5
3390	0	1	3	2	3	5	5	5	5	5
3391	4	0	1	3	2	5	3	5	5	5
3392	0	1	3	2	5	5	5	5	5	5
3393	0	1	3	3	2	5	5	5	5	5
3394	4	4	0	1	3	3	2	5	3	3
3395	4	0	1	3	3	2	3	3	5	5
3396	0	1	3	3	2	3	3	5	5	5
3397	4	4	0	1	3	3	2	5	5	5
3398	4	0	1	3	3	2	3	3	5	5
3399	0	1	3	2	5	5	5	5	5	5
3400	4	4	0	1	3	2	5	5	5	5
3401	4	0	1	3	2	3	3	5	5	5
3402	4	0	1	3	3	2	5	3	5	5
3403	4	4	0	1	3	3	2	4	3	5
3404	0	1	3	3	2	4	3	5	5	5
3405	4	4	0	1	3	3	2	5	3	5
3406	4	4	4	0	1	3	2	5	5	5
3407	4	4	4	0	1	3	3	2	5	3
3408	4	4	0	1	3	2	5	3	3	5
3409	4	4	0	1	3	2	3	3	5	5
3410	4	4	0	1	3	3	2	4	3	5
3411	4	4	0	1	3	2	5	3	3	5
3412	4	0	1	3	2	5	3	3	5	5
3413	0	1	3	2	5	5	5	5	5	5
3414	4	0	1	3	3	2	3	3	5	5
3415	4	0	1	3	2	3	5	5	5	5
3416	4	0	1	3	3	2	5	5	5	5
3417	4	0	1	3	3	2	3	3	5	5
3418	4	4	0	1	3	2	3	3	5	5
3419	4	4	4	0	1	3	2	3	3	5
3420	0	1	3	2	4	3	5	5	5	5
3421	4	4	0	1	3	2	3	5	5	5
3422	0	1	3	3	2	5	3	3	5	5
3423	4	0	1	3	3	2	5	3	5	5
3424	4	4	0	1	3	3	2	5	5	5
3425	0	1	3	3	2	3	3	5	5	5
3426	4	4	4	0	1	3	3	2	3	5
3427	4	0	1	3	2	4	3	5	5	5
3428	4	4	0	1	3	2	5	5	5	5
3429	4	0	1	3	3	2	5	3	5	5
3430	4	0	1	3	3	2	3	5	5	5
3431	4	4	0	1	3	2	3	5	5	5
3432	4	4	0	1	3	3	2	5	3	5
3433	0	1	3	2	3	5	5	5	5	5
3434	4	4	4	0	1	3	3	2	3	3
3435	4	4	4	0	1	3	3	2	5	5
3436	0	1	3	3	2	3	5	5	5	5
3437	4	0	1	3	2	3	5	5	5	5
3438	0	1	3	2	3	5	5	5	5	5
3439	4	4	0	1	3	2	3	3	5	5
3440	0	1	3	3	2	3	5	5	5	5
3441	4	4	4	0	1	3	3	2	5	5
3442	4	0	1	3	2	3	5	5	5	5
3443	4	0	1	3	3	2	3	5	5	5
3444	4	0	1	3	2	3	5	5	5	5
3445	4	0	1	3	2	3	3	5	5	5
3446	4	0	1	3	2	5	3	5	5	5
3447	4	0	1	3	2	3	5	5	5	5
3448	0	1	3	2	5	5	5	5	5	5
3449	4	4	0	1	3	3	2	5	3	5
3450	4	4	4	0	1	3	2	5	3	5
3451	0	1	3	2	3	3	5	5	5	5
3452	4	4	0	1	3	2	3	5	5	5
3453	4	4	4	0	1	3	3	2	3	5
3454	4	4	0	1	3	3	2	3	5	5
3455	4	0	1	3	3	2	5	5	5	5
3456	4	0	1	3	2	3	3	5	5	5
3457	4	4	0	1	3	3	2	3	3	5
3458	0	1	3	3	2	5	5	5	5	5
3459	0	1	3	2	5	5	5	5	5	5
3460	4	0	1	3	2	4	3	5	5	5
3461	0	1	3	3	2	3	3	5	5	5
3462	4	4	4	0	1	3	2	3	5	5
3463	4	4	4	0	1	3	2	5	5	5
3464	0	1	3	2	3	3	5	5	5	5
3465	0	1	3	2	5	5	5	5	5	5
3466	0	1	3	2	3	3	5	5	5	5
3467	4	0	1	3	2	3	5	5	5	5
3468	0	1	3	3	2	3	3	5	5	5
3469	4	4	0	1	3	2	5	5	5	5
3470	4	0	1	3	3	2	3	5	5	5
3471	4	0	1	3	2	3	5	5	5	5
3472	4	0	1	3	3	2	5	3	3	5
3473	0	1	3	3	2	5	5	5	5	5
3474	0	1	3	3	2	5	3	5	5	5
3475	0	1	3	2	5	3	5	5	5	5
3476	4	0	1	3	3	2	4	3	5	5
3477	4	4	0	1	3	2	5	3	3	5
3478	0	1	3	3	2	5	5	5	5	5
3479	4	4	0	1	3	2	5	5	5	5
3480	0	1	3	3	2	3	5	5	5	5
3481	4	0	1	3	2	3	5	5	5	5
3482	4	4	4	0	1	3	2	4	3	5
3483	4	4	0	1	3	2	5	5	5	5
3484	0	1	3	3	2	5	5	5	5	5
3485	4	0	1	3	2	5	3	3	5	5
3486	0	1	3	3	2	5	5	5	5	5
3487	4	4	0	1	3	2	3	5	5	5
3488	0	1	3	3	2	5	5	5	5	5
3489	0	1	3	2	3	5	5	5	5	5
3490	4	4	4	0	1	3	3	2	3	5
3491	0	1	3	2	3	5	5	5	5	5
3492	4	0	1	3	2	5	3	3	5	5
3493	4	0	1	3	2	5	5	5	5	5
3494	0	1	3	2	3	5	5	5	5	5
3495	0	1	3	3	2	5	5	5	5	5
3496	4	4	0	1	3	2	3	3	5	5
3497	0	1	3	3	2	3	5	5	5	5
3498	4	4	0	1	3	2	5	3	3	5
3499	4	0	1	3	3	2	3	5	5	5
3500	0	1	3	3	2	3	5	5	5	5
3501	4	4	0	1	3	2	3	5	5	5
3502	0	1	3	3	2	3	5	5	5	5
3503	4	0	1	3	3	2	5	3	3	5
3504	0	1	3	3	2	3	5	5	5	5
3505	4	4	0	1	3	2	5	3	5	5
3506	0	1	3	2	5	3	3	5	5	5
3507	0	1	3	3	2	5	5	5	5	5
3508	0	1	3	2	3	5	5	5	5	5
3509	4	4	0	1	3	2	5	3	3	5
3510	0	1	3	3	2	3	5	5	5	5
3511	4	0	1	3	3	2	3	3	5	5
3512	0	1	3	3	2	5	5	5	5	5
3513	4	0	1	3	2	5	5	5	5	5
3514	0	1	3	3	2	5	5	5	5	5
3515	4	0	1	3	3	2	5	5	5	5
3516	4	4	0	1	3	2	5	3	5	5
3517	4	4	4	0	1	3	3	2	3	3
3518	4	4	4	0	1	3	2	4	3	5
3519	0	1	3	2	3	5	5	5	5	5
3520	4	4	0	1	3	2	3	5	5	5
3521	0	1	3	2	3	3	5	5	5	5
3522	0	1	3	2	5	5	5	5	5	5
3523	4	0	1	3	3	2	5	5	5	5
3524	4	4	4	0	1	3	2	5	5	5
3525	0	1	3	2	3	5	5	5	5	5
3526	4	0	1	3	2	3	5	5	5	5
3527	4	0	1	3	2	3	5	5	5	5
3528	0	1	3	3	2	5	3	3	5	5
3529	0	1	3	3	2	3	3	5	5	5
3530	4	4	0	1	3	2	3	5	5	5
3531	4	0	1	3	2	3	5	5	5	5
3532	4	0	1	3	2	5	3	5	5	5
3533	4	0	1	3	2	3	5	5	5	5
3534	4	4	0	1	3	3	2	5	3	5
3535	0	1	3	3	2	5	3	3	5	5
3536	4	4	4	0	1	3	3	2	5	5
3537	0	1	3	3	2	5	3	3	5	5
3538	0	1	3	3	2	5	5	5	5	5
3539	0	1	3	3	2	3	5	5	5	5
3540	4	0	1	3	3	2	5	5	5	5
3541	4	4	0	1	3	2	3	3	5	5
3542	0	1	3	3	2	5	3	5	5	5
3543	0	1	3	3	2	3	5	5	5	5
3544	4	0	1	3	3	2	5	3	5	5
3545	4	4	4	0	1	3	3	2	3	5
3546	4	4	4	0	1	3	2	3	3	5
3547	4	4	0	1	3	3	2	3	5	5
3548	4	4	0	1	3	2	3	5	5	5
3549	0	1	3	2	3	3	5	5	5	5
3550	0	1	3	2	5	3	5	5	5	5
3551	4	4	0	1	3	2	3	5	5	5
3552	4	4	4	0	1	3	3	2	4	3
3553	4	4	4	0	1	3	2	3	3	5
3554	4	4	4	0	1	3	3	2	5	5
3555	0	1	3	3	2	5	5	5	5	5
3556	0	1	3	2	3	5	5	5	5	5
3557	4	0	1	3	3	2	3	3	5	5
3558	4	4	0	1	3	3	2	3	5	5
3559	0	1	3	2	3	5	5	5	5	5
3560	0	1	3	3	2	3	3	5	5	5
3561	0	1	3	2	3	5	5	5	5	5
3562	0	1	3	2	3	5	5	5	5	5
3563	4	4	0	1	3	2	5	5	5	5
3564	0	1	3	3	2	3	3	5	5	5
3565	0	1	3	2	3	3	5	5	5	5
3566	0	1	3	3	2	5	3	3	5	5
3567	0	1	3	2	5	3	3	5	5	5
3568	4	0	1	3	2	5	3	5	5	5
3569	4	4	0	1	3	2	5	3	5	5
3570	4	0	1	3	3	2	5	5	5	5
3571	4	4	0	1	3	3	2	3	5	5
3572	4	4	0	1	3	3	2	3	3	5
3573	0	1	3	3	2	3	5	5	5	5
3574	4	4	0	1	3	2	3	5	5	5
3575	0	1	3	3	2	3	3	5	5	5
3576	0	1	3	3	2	3	3	5	5	5
3577	4	0	1	3	2	3	3	5	5	5
3578	4	0	1	3	2	5	3	3	5	5
3579	0	1	3	3	2	3	5	5	5	5
3580	4	0	1	3	3	2	3	5	5	5
3581	0	1	3	2	3	5	5	5	5	5
3582	4	4	0	1	3	2	5	5	5	5
3583	4	0	1	3	2	3	3	5	5	5
3584	0	1	3	2	5	3	5	5	5	5
3585	0	1	3	3	2	5	5	5	5	5
3586	4	0	1	3	2	3	5	5	5	5
3587	0	1	3	3	2	5	3	3	5	5
3588	4	0	1	3	3	2	5	5	5	5
3589	4	0	1	3	3	2	5	5	5	5
3590	4	4	4	0	1	3	3	2	3	5
3591	4	4	0	1	3	2	5	3	5	5
3592	0	1	3	3	2	3	5	5	5	5
3593	0	1	3	2	4	3	5	5	5	5
3594	4	0	1	3	3	2	3	3	5	5
3595	4	4	4	0	1	3	2	3	3	5
3596	4	0	1	3	2	3	5	5	5	5
3597	4	4	0	1	3	3	2	5	5	5
3598	0	1	3	2	5	5	5	5	5	5
3599	4	4	4	0	1	3	2	3	5	5
3600	0	1	3	3	2	4	3	5	5	5
3601	0	1	3	3	2	5	3	5	5	5
3602	4	4	0	1	3	3	2	3	5	5
3603	0	1	3	3	2	5	5	5	5	5
3604	4	4	0	1	3	2	3	3	5	5
3605	0	1	3	2	4	3	5	5	5	5
3606	0	1	3	3	2	3	3	5	5	5
3607	4	4	0	1	3	2	4	3	5	5
3608	0	1	3	2	3	3	5	5	5	5
3609	4	0	1	3	3	2	5	5	5	5
3610	0	1	3	2	3	3	5	5	5	5
3611	4	4	4	0	1	3	3	2	3	3
3612	0	1	3	2	4	3	5	5	5	5
3613	0	1	3	2	5	5	5	5	5	5
3614	0	1	3	2	3	3	5	5	5	5
3615	4	4	0	1	3	3	2	5	5	5
3616	0	1	3	2	3	5	5	5	5	5
3617	0	1	3	3	2	5	5	5	5	5
3618	4	4	0	1	3	2	5	5	5	5
3619	4	4	0	1	3	3	2	5	5	5
3620	4	0	1	3	3	2	3	3	5	5
3621	0	1	3	3	2	5	3	5	5	5
3622	4	4	4	0	1	3	2	3	5	5
3623	4	4	0	1	3	2	3	5	5	5
3624	0	1	3	3	2	5	5	5	5	5
3625	4	0	1	3	3	2	3	5	5	5
3626	0	1	3	3	2	4	3	5	5	5
3627	4	4	0	1	3	3	2	3	5	5
3628	0	1	3	2	4	3	5	5	5	5
3629	4	0	1	3	2	4	3	5	5	5
3630	4	4	0	1	3	3	2	5	5	5
3631	0	1	3	3	2	5	5	5	5	5
3632	4	0	1	3	2	5	5	5	5	5
3633	0	1	3	2	5	3	5	5	5	5
3634	4	4	0	1	3	3	2	5	5	5
3635	0	1	3	3	2	3	5	5	5	5
3636	4	4	0	1	3	3	2	4	3	5
3637	4	0	1	3	3	2	3	3	5	5
3638	0	1	3	2	5	3	5	5	5	5
3639	4	4	0	1	3	3	2	5	3	3
3640	4	0	1	3	2	5	5	5	5	5
3641	4	4	0	1	3	2	5	3	5	5
3642	0	1	3	3	2	5	3	3	5	5
3643	0	1	3	2	4	3	5	5	5	5
3644	4	4	0	1	3	2	3	5	5	5
3645	0	1	3	2	5	3	5	5	5	5
3646	4	0	1	3	2	3	3	5	5	5
3647	0	1	3	2	3	3	5	5	5	5
3648	4	4	0	1	3	3	2	3	3	5
3649	4	0	1	3	3	2	3	3	5	5
3650	4	0	1	3	2	3	3	5	5	5
3651	4	0	1	3	2	3	3	5	5	5
3652	4	4	0	1	3	2	3	5	5	5
3653	4	4	4	0	1	3	3	2	5	5
3654	0	1	3	3	2	3	3	5	5	5
3655	4	0	1	3	3	2	3	5	5	5
3656	4	4	4	0	1	3	3	2	5	5
3657	0	1	3	2	5	5	5	5	5	5
3658	0	1	3	2	3	3	5	5	5	5
3659	4	0	1	3	2	5	3	3	5	5
3660	4	0	1	3	2	3	5	5	5	5
3661	0	1	3	3	2	5	3	5	5	5
3662	4	4	4	0	1	3	2	3	5	5
3663	0	1	3	3	2	5	5	5	5	5
3664	0	1	3	2	3	5	5	5	5	5
3665	4	4	0	1	3	2	5	5	5	5
3666	4	4	0	1	3	2	3	5	5	5
3667	0	1	3	2	3	3	5	5	5	5
3668	4	4	4	0	1	3	2	5	3	5
3669	4	0	1	3	2	3	5	5	5	5
3670	4	4	0	1	3	2	5	3	5	5
3671	0	1	3	3	2	3	5	5	5	5
3672	4	4	4	0	1	3	3	2	5	5
3673	4	4	0	1	3	3	2	4	3	5
3674	0	1	3	2	3	5	5	5	5	5
3675	4	4	4	0	1	3	3	2	5	3
3676	4	4	4	0	1	3	2	5	3	3
3677	4	4	4	0	1	3	3	2	3	5
3678	0	1	3	2	5	5	5	5	5	5
3679	4	4	0	1	3	2	3	3	5	5
3680	4	0	1	3	3	2	5	3	3	5
3681	4	4	0	1	3	3	2	3	5	5
3682	4	0	1	3	3	2	4	3	5	5
3683	0	1	3	2	3	3	5	5	5	5
