venue,user,time
311554,591575,2011-12-11 00:48:32
11492,1389541,2011-12-11 03:14:26
11492,1389542,2011-12-11 03:11:18
11492,369650,2011-12-11 03:11:15
11492,1379081,2011-12-11 03:10:59
28505,886863,2011-12-11 03:12:27
11492,1389543,2011-12-11 03:10:45
11492,1360990,2011-12-11 03:09:23
11492,1385449,2011-12-11 03:09:18
11492,502868,2011-12-11 03:06:44
11492,1389546,2011-12-11 03:06:38
82363,1389578,2011-12-11 02:59:48
82363,1389579,2011-12-11 02:56:28
82363,1192103,2011-12-11 02:25:56
82363,970487,2011-12-11 02:11:18
82363,802243,2011-12-11 01:40:23
82363,1362363,2011-12-11 01:27:19
82363,1389580,2011-12-11 01:22:59
82363,29851,2011-12-11 00:39:59
82363,1337232,2011-12-11 00:20:58
31269,1383131,2011-12-11 02:49:06
31269,1389584,2011-12-11 01:56:01
31269,348827,2011-12-11 00:24:07
10091,1347820,2011-12-11 02:29:42
10091,1389601,2011-12-11 01:12:22
10091,1389602,2011-12-11 01:05:53
33565,1389620,2011-12-11 03:13:11
55705,1360000,2011-12-11 00:58:24
134808,1058246,2011-12-11 02:50:37
217845,260408,2011-12-11 03:16:28
217845,66357,2011-12-11 02:36:30
217845,56206,2011-12-11 02:34:58
62791,1389665,2011-12-11 03:01:14
62791,73292,2011-12-11 02:54:53
62791,276613,2011-12-11 02:52:13
62791,1343108,2011-12-11 02:50:30
62791,1389667,2011-12-11 02:49:37
62791,400193,2011-12-11 02:47:39
62791,1389668,2011-12-11 01:22:16
13807,282171,2011-12-11 03:07:26
13807,1359618,2011-12-11 02:37:35
13807,427201,2011-12-11 01:08:38
21856,1389708,2011-12-11 03:15:56
21856,1389710,2011-12-11 03:15:09
21856,102310,2011-12-11 02:51:27
21856,1389715,2011-12-11 02:14:00
32125,1359731,2011-12-11 01:06:36
32125,276463,2011-12-11 01:03:54
32125,1389737,2011-12-11 00:36:06
2292,1350902,2011-12-11 02:34:50
66537,24320,2011-12-11 03:20:11
66537,1376717,2011-12-11 02:51:12
2292,1389746,2011-12-11 01:56:29
66537,1389752,2011-12-11 01:45:09
66537,736927,2011-12-11 00:45:25
66537,624600,2011-12-11 00:31:03
160357,1376859,2011-12-11 01:01:40
160357,1389768,2011-12-11 00:39:33
160357,1389770,2011-12-11 00:34:31
50499,569245,2011-12-11 03:11:33
50499,1359194,2011-12-11 02:29:05
50499,1389775,2011-12-11 02:02:15
50499,1389776,2011-12-11 01:54:41
50499,331054,2011-12-11 01:36:22
50499,1389777,2011-12-11 01:26:18
52318,203348,2011-12-11 03:12:11
52318,505139,2011-12-11 03:10:19
52318,667592,2011-12-11 01:54:49
833,1371667,2011-12-11 03:22:11
49818,77914,2011-12-11 00:24:16
59911,1353611,2011-12-11 02:08:01
33147,1369168,2011-12-11 02:45:07
33147,643749,2011-12-11 02:44:05
33147,1121369,2011-12-11 02:38:32
33147,1389795,2011-12-11 02:37:50
33147,664154,2011-12-11 02:26:36
33147,1363547,2011-12-11 02:00:25
33147,1389798,2011-12-11 01:38:51
33147,1353066,2011-12-11 00:20:46
834,597421,2011-12-11 03:21:59
158545,1389833,2011-12-11 00:40:09
254869,97606,2011-12-11 00:37:34
3327,173716,2011-12-11 02:50:15
3327,1389881,2011-12-11 02:11:43
3327,1328,2011-12-11 02:04:32
78455,186954,2011-12-11 03:10:26
78455,292149,2011-12-11 03:04:24
183924,202589,2011-12-11 02:26:33
183924,1389976,2011-12-11 01:56:53
183924,104760,2011-12-11 01:55:52
999,96938,2011-12-11 01:50:16
7696,319632,2011-12-11 03:07:15
182881,1364591,2011-12-11 02:51:35
182881,1390030,2011-12-11 02:12:46
182881,1390032,2011-12-11 02:12:30
182881,257733,2011-12-11 01:57:17
7696,1362353,2011-12-11 01:06:33
2906,1352676,2011-12-11 03:04:53
25523,1390061,2011-12-11 02:23:54
25523,439731,2011-12-11 01:10:44
373156,907831,2011-12-11 03:22:13
373156,506502,2011-12-11 03:21:37
22823,1390092,2011-12-11 03:05:20
114023,1390095,2011-12-11 02:34:26
114023,757705,2011-12-11 01:19:39
48779,500676,2011-12-11 03:14:24
48779,1135356,2011-12-11 03:12:28
48779,1390108,2011-12-11 03:11:26
48779,1382505,2011-12-11 03:07:44
48779,1390109,2011-12-11 03:06:49
48779,1368675,2011-12-11 02:58:31
48779,1390110,2011-12-11 02:54:55
48779,255856,2011-12-11 02:54:05
436527,1357263,2011-12-11 03:07:50
436527,1390124,2011-12-11 02:50:25
436527,221787,2011-12-11 02:33:05
436527,581312,2011-12-11 02:07:12
436527,106643,2011-12-11 02:01:18
436527,299100,2011-12-11 01:39:01
436527,1390128,2011-12-11 01:20:27
436527,1390129,2011-12-11 01:10:18
436527,130748,2011-12-11 00:42:35
436527,287421,2011-12-11 00:34:57
436527,1390130,2011-12-11 00:33:53
69873,1390131,2011-12-11 03:05:35
69873,1383469,2011-12-11 01:02:15
69873,1390132,2011-12-11 01:01:58
591718,1101885,2011-12-11 01:55:56
69873,1390134,2011-12-11 00:33:36
591718,6637,2011-12-11 00:48:50
591718,24722,2011-12-11 00:48:30
153835,1390135,2011-12-11 03:31:41
66292,275757,2011-12-11 02:59:59
66292,1390138,2011-12-11 01:31:34
83053,402324,2011-12-11 03:32:07
83053,1390140,2011-12-11 03:13:23
83053,958194,2011-12-11 02:07:08
83053,1390141,2011-12-11 02:04:05
83053,1390142,2011-12-11 01:53:00
83053,1390143,2011-12-11 01:34:30
83053,364441,2011-12-11 01:25:55
83053,861108,2011-12-11 01:12:39
83053,1390144,2011-12-11 01:12:36
83053,500609,2011-12-11 01:01:06
83053,1390145,2011-12-11 00:32:19
86410,1383901,2011-12-11 01:50:14
86410,1390153,2011-12-11 01:42:21
86410,76529,2011-12-11 01:32:45
28849,1390185,2011-12-11 01:55:42
65488,1390195,2011-12-11 03:32:59
65488,1390197,2011-12-11 03:32:06
65488,1390198,2011-12-11 02:56:24
55358,1390210,2011-12-11 02:31:59
55358,1390211,2011-12-11 02:23:40
1339,24266,2011-12-11 03:31:07
1339,207199,2011-12-11 03:21:30
707018,144994,2011-12-11 02:25:10
707018,126232,2011-12-11 01:33:24
124249,323349,2011-12-11 03:11:00
124249,1390231,2011-12-11 02:37:21
50655,1390235,2011-12-11 02:10:59
88048,377169,2011-12-11 01:30:58
96793,1390245,2011-12-11 02:39:49
96793,1390249,2011-12-11 02:39:05
96793,1390252,2011-12-11 02:38:31
96793,1390255,2011-12-11 02:34:37
96793,263658,2011-12-11 02:21:12
96793,1390257,2011-12-11 02:06:51
96793,355595,2011-12-11 02:02:34
96793,16016,2011-12-11 02:02:18
96793,507360,2011-12-11 01:55:04
96793,1390260,2011-12-11 01:40:47
96793,1390261,2011-12-11 01:30:37
96793,1390262,2011-12-11 01:24:06
96793,130424,2011-12-11 01:23:54
96793,1352814,2011-12-11 01:21:48
96793,198358,2011-12-11 01:09:37
96793,1390263,2011-12-11 01:06:53
96793,347476,2011-12-11 00:58:39
96793,1345043,2011-12-11 00:54:53
96793,807946,2011-12-11 00:51:55
96793,1390264,2011-12-11 00:51:16
96793,468897,2011-12-11 00:50:03
96793,1390265,2011-12-11 00:49:03
96793,1231611,2011-12-11 00:47:07
96793,1390266,2011-12-11 00:46:35
41383,208660,2011-12-11 03:10:01
82775,1010128,2011-12-11 00:40:12
703734,199210,2011-12-11 03:38:02
703734,127897,2011-12-11 03:23:10
703734,364006,2011-12-11 02:35:42
703734,316590,2011-12-11 02:33:53
703734,1372475,2011-12-11 02:21:00
74026,1364958,2011-12-11 03:32:30
74026,1375932,2011-12-11 02:28:03
194305,1234472,2011-12-11 00:46:16
194305,574705,2011-12-11 00:46:00
88820,1390376,2011-12-11 02:22:51
88820,1390377,2011-12-11 02:13:30
88820,1367592,2011-12-11 02:10:56
88820,1390378,2011-12-11 02:09:42
88820,1375677,2011-12-11 01:02:06
88820,256402,2011-12-11 00:45:17
7515,26583,2011-12-11 03:06:23
2061,444817,2011-12-11 02:49:05
7515,1390388,2011-12-11 02:59:25
7515,19746,2011-12-11 02:38:43
7515,290925,2011-12-11 02:36:39
7515,1390391,2011-12-11 01:51:49
7515,442516,2011-12-11 01:23:21
7515,1390392,2011-12-11 01:19:44
7515,25549,2011-12-11 01:06:34
7515,527925,2011-12-11 01:05:52
998,871704,2011-12-11 02:21:36
998,983211,2011-12-11 01:30:50
428,627710,2011-12-11 03:32:15
428,617302,2011-12-11 03:06:39
428,617794,2011-12-11 02:59:00
82993,815035,2011-12-11 01:05:56
59911,79983,2011-12-11 03:36:47
325057,92321,2011-12-11 03:07:49
496661,1390438,2011-12-11 02:24:44
496661,1390443,2011-12-11 01:10:35
496661,1390446,2011-12-11 01:05:41
607261,12126,2011-12-11 02:48:42
36176,95412,2011-12-11 02:39:22
607261,942184,2011-12-11 01:38:39
36176,1364241,2011-12-11 02:32:44
36176,826387,2011-12-11 02:21:23
607261,1390450,2011-12-11 01:37:17
30939,1194617,2011-12-11 03:21:33
30939,279355,2011-12-11 02:58:13
30939,1083752,2011-12-11 02:22:23
92987,1354533,2011-12-11 02:04:53
788,1340414,2011-12-11 03:08:10
788,1224707,2011-12-11 03:07:24
788,1390493,2011-12-11 03:03:47
10936,863025,2011-12-11 03:42:20
788,1390495,2011-12-11 02:50:42
10936,68953,2011-12-11 03:41:59
10936,1335957,2011-12-11 03:41:12
788,1351459,2011-12-11 02:42:22
10936,1390500,2011-12-11 03:39:37
10936,1390502,2011-12-11 03:39:28
10936,1390503,2011-12-11 03:35:19
10936,1390506,2011-12-11 03:34:02
10936,209892,2011-12-11 03:28:20
10936,615501,2011-12-11 03:07:16
63081,449688,2011-12-11 03:13:04
63081,260429,2011-12-11 02:37:23
10936,323148,2011-12-11 03:04:57
10936,469113,2011-12-11 03:04:52
6834,506169,2011-12-11 03:13:21
63081,1379444,2011-12-11 02:37:19
10936,1385831,2011-12-11 03:03:57
6834,597525,2011-12-11 02:58:12
63081,1390511,2011-12-11 02:26:58
63081,81452,2011-12-11 02:20:07
16710,169960,2011-12-11 01:30:31
16710,1358667,2011-12-11 01:29:06
109244,1390519,2011-12-11 02:31:38
109244,1390520,2011-12-11 02:03:03
563340,1390530,2011-12-11 01:52:17
51948,1386854,2011-12-11 02:37:56
51948,213003,2011-12-11 01:01:41
7558,10633,2011-12-11 02:55:04
21646,47629,2011-12-11 03:37:43
21646,1390556,2011-12-11 03:20:42
21646,55295,2011-12-11 03:12:21
21646,211374,2011-12-11 02:48:52
73804,98735,2011-12-11 03:23:58
729064,237098,2011-12-11 02:47:32
73804,78786,2011-12-11 03:21:26
187103,1390558,2011-12-11 03:28:43
187103,1229744,2011-12-11 03:04:35
187103,1370911,2011-12-11 02:40:22
187103,34266,2011-12-11 01:40:20
11492,17154,2011-12-11 03:46:27
11492,728807,2011-12-11 03:45:08
187103,1390559,2011-12-11 01:33:53
11492,1390561,2011-12-11 03:44:49
187103,1390562,2011-12-11 01:26:40
11498,495679,2011-12-11 03:43:58
187103,1390563,2011-12-11 01:12:58
11492,1390564,2011-12-11 03:43:47
187103,1390565,2011-12-11 01:12:45
187103,60656,2011-12-11 01:06:15
11492,1390566,2011-12-11 03:43:13
11492,634700,2011-12-11 03:41:29
11492,416660,2011-12-11 03:40:55
11492,1360985,2011-12-11 03:36:34
11492,846292,2011-12-11 03:34:01
11492,435419,2011-12-11 03:33:34
11492,1390569,2011-12-11 03:32:25
11492,1390571,2011-12-11 03:30:39
11492,253908,2011-12-11 03:29:27
11492,1390575,2011-12-11 03:24:48
800,1362060,2011-12-11 03:40:14
12038,1382336,2011-12-11 02:06:53
269895,1342909,2011-12-11 02:15:24
63554,349895,2011-12-11 03:03:56
63554,1390603,2011-12-11 00:51:14
62024,67036,2011-12-11 02:41:04
62024,1390615,2011-12-11 02:29:53
20929,336291,2011-12-11 03:22:53
20929,1390618,2011-12-11 02:24:06
67909,1341865,2011-12-11 03:14:35
20929,345925,2011-12-11 02:24:00
67909,791919,2011-12-11 02:48:06
20929,1390621,2011-12-11 01:43:07
67909,1390622,2011-12-11 02:02:02
67909,1232670,2011-12-11 02:00:03
67909,1373405,2011-12-11 01:56:32
10936,52902,2011-12-11 03:46:09
10936,933482,2011-12-11 03:46:05
50722,1390623,2011-12-11 03:47:47
50722,89284,2011-12-11 03:45:39
420,85765,2011-12-11 03:47:09
246248,1345239,2011-12-11 03:47:45
52320,1356209,2011-12-11 02:11:12
47376,1384814,2011-12-11 03:08:26
181287,1360598,2011-12-11 03:16:00
163095,1345837,2011-12-11 01:18:42
58948,1186302,2011-12-11 03:53:55
181287,1299995,2011-12-11 02:16:18
58948,365324,2011-12-11 02:52:00
181287,248528,2011-12-11 02:10:59
58948,348750,2011-12-11 02:11:54
181287,1390712,2011-12-11 02:01:22
181287,20450,2011-12-11 01:15:00
181287,1040905,2011-12-11 01:05:02
181287,1390713,2011-12-11 00:57:19
181287,355870,2011-12-11 00:55:56
835,47648,2011-12-11 02:18:56
12968,1385057,2011-12-11 03:28:14
12968,246907,2011-12-11 03:05:01
25917,55040,2011-12-11 03:01:40
12968,1390728,2011-12-11 03:02:37
25917,1358246,2011-12-11 02:06:36
12968,400551,2011-12-11 02:59:55
12968,123048,2011-12-11 02:57:06
12968,1390735,2011-12-11 02:55:19
12968,1390736,2011-12-11 02:53:14
12968,1390738,2011-12-11 02:49:57
12968,1361020,2011-12-11 02:45:09
127026,1390751,2011-12-11 02:39:50
127026,1378445,2011-12-11 01:09:52
66465,4140,2011-12-11 03:53:03
66465,143924,2011-12-11 03:43:14
66465,1390764,2011-12-11 03:37:37
66465,15936,2011-12-11 03:06:38
66465,1390765,2011-12-11 02:56:27
66465,147204,2011-12-11 02:19:56
5019,145961,2011-12-11 03:57:05
5019,148181,2011-12-11 03:05:09
5019,74779,2011-12-11 03:04:08
5019,354579,2011-12-11 03:03:30
480783,51934,2011-12-11 03:58:02
480783,290735,2011-12-11 03:31:37
480783,1386706,2011-12-11 03:28:58
480783,1390779,2011-12-11 03:13:21
480783,17313,2011-12-11 03:04:40
480783,321842,2011-12-11 02:25:39
480783,1390780,2011-12-11 01:49:33
183396,1390783,2011-12-11 03:23:34
183396,278817,2011-12-11 01:42:55
183396,393072,2011-12-11 01:35:19
183396,90398,2011-12-11 01:19:33
10123,1390807,2011-12-11 03:49:06
39966,1358775,2011-12-11 03:01:43
39966,1390826,2011-12-11 02:55:38
39966,1192787,2011-12-11 02:53:30
39966,478907,2011-12-11 02:43:38
39966,701634,2011-12-11 02:19:56
39966,1390827,2011-12-11 02:09:39
174588,52141,2011-12-11 01:27:49
6345,1030316,2011-12-11 03:59:16
208681,184512,2011-12-11 02:12:17
51279,1390863,2011-12-11 02:30:18
6345,78007,2011-12-11 03:44:52
6345,1390864,2011-12-11 03:41:50
6345,1390865,2011-12-11 03:40:26
6345,1348215,2011-12-11 03:40:21
6345,1357864,2011-12-11 03:07:12
6345,1278381,2011-12-11 02:54:48
6345,485984,2011-12-11 02:51:58
6345,1369406,2011-12-11 02:25:19
6345,1390866,2011-12-11 02:17:47
6345,1390867,2011-12-11 02:07:17
6345,385407,2011-12-11 01:57:15
6345,1375628,2011-12-11 01:41:40
6345,1390868,2011-12-11 01:40:03
6345,1390870,2011-12-11 01:20:52
6345,1377113,2011-12-11 01:14:54
6345,1369291,2011-12-11 01:12:36
24064,1390875,2011-12-11 03:52:23
156195,1390881,2011-12-11 02:24:30
156195,1377143,2011-12-11 02:12:31
156195,82994,2011-12-11 01:18:23
328432,487288,2011-12-11 03:59:34
328432,147080,2011-12-11 03:41:11
34541,1390920,2011-12-11 03:56:45
34541,215600,2011-12-11 03:50:22
34541,216847,2011-12-11 02:30:20
34541,1356522,2011-12-11 02:14:33
34541,1341094,2011-12-11 02:11:59
832,988195,2011-12-11 03:50:32
832,1390935,2011-12-11 03:20:08
832,1390936,2011-12-11 02:00:37
3043,1390960,2011-12-11 03:31:30
3043,1390962,2011-12-11 03:08:54
62818,718753,2011-12-11 03:21:24
62818,1390972,2011-12-11 02:48:44
62818,1390973,2011-12-11 01:35:53
108447,1390977,2011-12-11 02:51:12
1023,76529,2011-12-11 03:44:58
17689,1362927,2011-12-11 03:43:11
17689,1362926,2011-12-11 03:43:08
17689,1183936,2011-12-11 03:39:03
17689,109807,2011-12-11 03:36:41
17689,1391020,2011-12-11 03:34:41
17689,925275,2011-12-11 03:34:26
17689,362187,2011-12-11 03:21:52
17689,1363161,2011-12-11 03:04:28
17689,1165826,2011-12-11 03:03:35
17689,502602,2011-12-11 03:03:11
17689,1391026,2011-12-11 02:57:36
17689,367954,2011-12-11 02:57:04
17689,267365,2011-12-11 02:55:37
17689,850928,2011-12-11 02:50:54
17689,888346,2011-12-11 02:42:34
17689,1391030,2011-12-11 02:42:32
17689,76142,2011-12-11 02:40:33
17689,1391032,2011-12-11 02:39:16
17689,551894,2011-12-11 02:37:30
17689,1391033,2011-12-11 02:36:53
17689,2330,2011-12-11 02:35:05
17689,3907,2011-12-11 02:34:32
17689,307181,2011-12-11 02:34:01
17689,1391034,2011-12-11 02:33:01
17689,400399,2011-12-11 02:31:36
17689,1372891,2011-12-11 02:29:11
17689,91110,2011-12-11 02:27:09
17689,27327,2011-12-11 02:24:32
17689,104523,2011-12-11 02:23:37
17689,509174,2011-12-11 02:22:33
499999,786066,2011-12-11 02:47:23
499999,1391036,2011-12-11 01:32:23
499999,290885,2011-12-11 01:32:01
1198,1391050,2011-12-11 01:27:42
1956,352007,2011-12-11 02:49:05
1956,89762,2011-12-11 02:45:53
1956,1201028,2011-12-11 02:43:49
1956,241153,2011-12-11 02:37:42
1956,1391054,2011-12-11 01:39:49
1956,1371817,2011-12-11 01:06:23
437,479639,2011-12-11 03:55:28
437,123262,2011-12-11 03:53:50
437,78557,2011-12-11 03:16:41
437,941937,2011-12-11 03:07:08
437,1391062,2011-12-11 02:21:37
437,293780,2011-12-11 02:15:09
437,293825,2011-12-11 02:13:55
437,102482,2011-12-11 02:00:33
403329,921882,2011-12-11 04:04:13
403329,1391066,2011-12-11 04:02:36
403329,373255,2011-12-11 04:02:01
403329,829398,2011-12-11 02:23:13
403329,263269,2011-12-11 01:23:57
403329,26478,2011-12-11 01:21:52
403329,628883,2011-12-11 01:21:23
403329,194721,2011-12-11 01:10:23
10106,516285,2011-12-11 03:04:52
10106,271381,2011-12-11 02:39:43
10106,218546,2011-12-11 02:38:18
10106,1372809,2011-12-11 02:06:24
52660,406215,2011-12-11 04:08:13
52660,79804,2011-12-11 03:28:08
52660,883691,2011-12-11 02:36:35
52660,1391070,2011-12-11 01:35:35
69303,1197103,2011-12-11 03:08:48
64005,1360835,2011-12-11 03:30:23
7202,1391098,2011-12-11 04:08:55
7202,1124080,2011-12-11 04:02:00
7202,1341563,2011-12-11 01:58:10
7202,373992,2011-12-11 01:07:41
12968,1391099,2011-12-11 04:06:51
153792,1360553,2011-12-11 03:33:44
303281,353012,2011-12-11 03:15:00
232602,721732,2011-12-11 03:36:29
232602,649716,2011-12-11 03:21:40
232602,53941,2011-12-11 02:22:49
232602,337496,2011-12-11 01:40:06
232602,1391103,2011-12-11 01:23:06
49832,1346954,2011-12-11 03:55:53
49832,1391106,2011-12-11 03:48:25
49832,46907,2011-12-11 03:47:49
49832,1391108,2011-12-11 02:43:11
49832,87696,2011-12-11 02:31:53
49832,1391109,2011-12-11 02:27:06
49832,1391111,2011-12-11 01:50:15
57344,78129,2011-12-11 03:09:41
57344,805010,2011-12-11 01:19:22
57344,85700,2011-12-11 01:18:40
57344,273966,2011-12-11 01:17:10
28828,1344895,2011-12-11 03:38:49
28828,53995,2011-12-11 03:11:45
28828,48478,2011-12-11 02:54:16
28828,1391132,2011-12-11 02:54:03
28828,54052,2011-12-11 02:17:33
28828,57236,2011-12-11 02:01:31
114783,150907,2011-12-11 03:54:50
114783,57571,2011-12-11 02:49:28
905441,526299,2011-12-11 02:24:10
908850,1336716,2011-12-11 03:39:29
908850,1391143,2011-12-11 03:38:20
908850,30954,2011-12-11 03:27:31
908850,1386481,2011-12-11 02:52:40
158138,1391157,2011-12-11 01:44:21
49244,1391172,2011-12-11 03:09:49
49244,1335100,2011-12-11 02:37:44
49244,1391174,2011-12-11 02:06:15
49244,1391175,2011-12-11 01:48:22
314317,258530,2011-12-11 01:18:31
99385,1359755,2011-12-11 03:56:28
99385,1359748,2011-12-11 03:55:20
99385,1391194,2011-12-11 03:21:20
142848,1353340,2011-12-11 03:05:43
50773,1092365,2011-12-11 03:47:24
50773,1391199,2011-12-11 03:43:57
50773,1332345,2011-12-11 03:31:06
50773,1332346,2011-12-11 03:09:23
50773,1127482,2011-12-11 03:07:29
50773,489017,2011-12-11 02:42:43
50773,427730,2011-12-11 02:05:45
50773,875678,2011-12-11 01:25:46
50773,1391202,2011-12-11 01:13:58
48881,1391219,2011-12-11 04:11:51
48881,1391220,2011-12-11 03:59:07
48881,1391221,2011-12-11 03:48:55
163672,1156940,2011-12-11 02:55:49
13765,293775,2011-12-11 03:01:15
13765,572144,2011-12-11 02:54:30
13765,1391228,2011-12-11 02:10:13
13765,549379,2011-12-11 01:37:22
62791,806592,2011-12-11 04:07:04
62791,1332406,2011-12-11 03:46:41
891274,1391257,2011-12-11 03:33:28
151083,936843,2011-12-11 03:43:41
151083,1125753,2011-12-11 03:09:54
151083,1391269,2011-12-11 02:42:58
34538,4375,2011-12-11 04:12:53
34538,21434,2011-12-11 04:10:46
34538,1381724,2011-12-11 04:10:11
58456,90105,2011-12-11 03:35:25
58456,1361086,2011-12-11 03:14:41
34538,1391273,2011-12-11 04:08:17
34538,1336758,2011-12-11 04:06:40
58456,1391274,2011-12-11 02:46:49
58456,1351740,2011-12-11 02:08:14
34538,1391276,2011-12-11 04:04:40
34538,62430,2011-12-11 03:59:57
58456,646035,2011-12-11 01:47:07
34538,536847,2011-12-11 03:58:52
58456,118050,2011-12-11 01:46:16
34538,1391280,2011-12-11 03:53:00
58456,52465,2011-12-11 01:40:12
58456,121053,2011-12-11 01:32:58
34538,1391281,2011-12-11 03:52:01
34538,1385906,2011-12-11 03:50:32
34538,568216,2011-12-11 03:49:03
34538,1389602,2011-12-11 03:47:04
34538,1391285,2011-12-11 03:42:03
34538,1391286,2011-12-11 03:39:20
34538,51010,2011-12-11 03:37:56
34538,1391287,2011-12-11 03:34:03
34538,1384879,2011-12-11 03:33:33
34538,1391288,2011-12-11 03:31:14
34538,759977,2011-12-11 03:30:11
34538,419054,2011-12-11 03:28:58
34538,368217,2011-12-11 03:28:57
34538,1391289,2011-12-11 03:25:15
34538,995817,2011-12-11 03:18:45
34538,1388640,2011-12-11 03:17:54
34538,1367424,2011-12-11 03:17:00
34538,99624,2011-12-11 03:12:38
34538,1391290,2011-12-11 03:07:14
34538,1360756,2011-12-11 03:05:48
34538,1391292,2011-12-11 03:01:43
55415,904476,2011-12-11 03:52:39
55415,1391297,2011-12-11 02:55:18
3742,1391310,2011-12-11 04:03:30
75498,769161,2011-12-11 02:11:06
416,545592,2011-12-11 04:02:58
416,963535,2011-12-11 03:22:21
23361,174159,2011-12-11 04:00:51
10055,524388,2011-12-11 04:18:06
10055,312228,2011-12-11 03:12:20
10055,738920,2011-12-11 03:11:24
259938,1391363,2011-12-11 03:41:13
259938,10779,2011-12-11 03:08:12
259938,5843,2011-12-11 02:53:29
259938,315220,2011-12-11 02:35:47
259938,1363424,2011-12-11 01:23:02
326129,55468,2011-12-11 03:45:16
326129,1267654,2011-12-11 03:30:07
326129,107584,2011-12-11 03:09:34
169300,234158,2011-12-11 04:03:25
10080,1391368,2011-12-11 04:05:58
10080,46685,2011-12-11 02:46:41
10080,362424,2011-12-11 02:21:15
50721,472414,2011-12-11 02:11:26
50721,334108,2011-12-11 01:57:31
50721,1343154,2011-12-11 01:57:08
50721,431337,2011-12-11 01:45:39
10109,1391371,2011-12-11 04:02:34
10109,196458,2011-12-11 03:06:07
50721,1391372,2011-12-11 01:42:40
50721,1391373,2011-12-11 01:36:10
50721,198531,2011-12-11 01:30:24
50721,946833,2011-12-11 01:29:53
158543,1391381,2011-12-11 01:36:41
49876,74053,2011-12-11 03:36:16
126774,1391387,2011-12-11 03:33:58
12041,269275,2011-12-11 04:21:09
12041,105713,2011-12-11 03:53:58
130402,87606,2011-12-11 02:08:22
130402,1391399,2011-12-11 01:50:29
130402,1391400,2011-12-11 01:31:28
